,Unnamed: 0,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,video_url,youtube_url,start_frame,end_frame
2769,460,GkKGPN4gado,suturing,suturing,219.0,224.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=209,3285,3360
2770,460,GkKGPN4gado,suturing,suturing,224.0,229.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=209,3360,3435
2771,460,GkKGPN4gado,suturing,suturing,229.0,234.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=209,3435,3510
2772,455,GkKGPN4gado,cutting,cutting,240.0,245.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=240,3600,3675
2773,455,GkKGPN4gado,cutting,cutting,245.0,250.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=240,3675,3750
2774,455,GkKGPN4gado,cutting,cutting,250.0,255.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GkKGPN4gado.mp4,https://www.youtube.com/watch?v=GkKGPN4gado&start=240,3750,3825
2775,785,GwHruH8trhg,,suturing,90.0,95.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=92,1350,1425
2776,782,GwHruH8trhg,,tying,99.0,104.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=99,1485,1560
2777,786,GwHruH8trhg,suturing,suturing,111.0,116.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=111,1665,1740
2778,786,GwHruH8trhg,suturing,suturing,116.0,121.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=111,1740,1815
2779,787,GwHruH8trhg,suturing,suturing,185.0,190.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=185,2775,2850
2780,787,GwHruH8trhg,suturing,suturing,190.0,195.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=185,2850,2925
2781,787,GwHruH8trhg,suturing,suturing,195.0,200.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=185,2925,3000
2782,783,GwHruH8trhg,tying,tying,209.0,214.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=209,3135,3210
2783,783,GwHruH8trhg,tying,tying,214.0,219.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=209,3210,3285
2784,788,GwHruH8trhg,suturing,suturing,240.0,245.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=240,3600,3675
2785,788,GwHruH8trhg,suturing,suturing,245.0,250.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=240,3675,3750
2786,788,GwHruH8trhg,suturing,suturing,250.0,255.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=240,3750,3825
2787,788,GwHruH8trhg,suturing,suturing,255.0,260.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=240,3825,3900
2788,788,GwHruH8trhg,suturing,suturing,260.0,265.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=240,3900,3975
2789,789,GwHruH8trhg,suturing,suturing,273.0,278.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=273,4095,4170
2790,789,GwHruH8trhg,suturing,suturing,278.0,283.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=273,4170,4245
2791,790,GwHruH8trhg,suturing,suturing,285.0,290.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=285,4275,4350
2792,790,GwHruH8trhg,suturing,suturing,290.0,295.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=285,4350,4425
2793,790,GwHruH8trhg,suturing,suturing,295.0,300.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=285,4425,4500
2794,790,GwHruH8trhg,suturing,suturing,300.0,305.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=285,4500,4575
2795,790,GwHruH8trhg,suturing,suturing,305.0,310.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=285,4575,4650
2796,784,GwHruH8trhg,tying,tying,315.0,320.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=315,4725,4800
2797,784,GwHruH8trhg,tying,tying,320.0,325.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=315,4800,4875
2798,784,GwHruH8trhg,tying,tying,325.0,330.0,5,https://marvl-surgery.s3.amazonaws.com/videos/GwHruH8trhg.mp4,https://www.youtube.com/watch?v=GwHruH8trhg&start=315,4875,4950
2799,2718,HKhfkcgE0ag,,cutting,70.0,75.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=70,1050,1125
2800,2719,HKhfkcgE0ag,,cutting,180.0,185.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=180,2700,2775
2801,2720,HKhfkcgE0ag,,tying,222.0,227.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=222,3330,3405
2802,2720,HKhfkcgE0ag,,tying,227.0,232.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=222,3405,3480
2803,2720,HKhfkcgE0ag,,tying,232.0,237.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=222,3480,3555
2804,2723,HKhfkcgE0ag,,suturing,253.0,258.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=253,3795,3870
2805,2721,HKhfkcgE0ag,,tying,262.0,267.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=262,3930,4005
2806,2721,HKhfkcgE0ag,,tying,267.0,272.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=262,4005,4080
2807,2721,HKhfkcgE0ag,,tying,272.0,277.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=262,4080,4155
2808,2721,HKhfkcgE0ag,,tying,277.0,282.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=262,4155,4230
2809,2721,HKhfkcgE0ag,,tying,282.0,287.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=262,4230,4305
2810,2722,HKhfkcgE0ag,,tying,291.0,296.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=291,4365,4440
2811,2722,HKhfkcgE0ag,,tying,296.0,301.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=291,4440,4515
2812,2724,HKhfkcgE0ag,,suturing,305.0,310.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4575,4650
2813,2724,HKhfkcgE0ag,,suturing,310.0,315.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4650,4725
2814,2724,HKhfkcgE0ag,,suturing,315.0,320.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4725,4800
2815,2724,HKhfkcgE0ag,,suturing,320.0,325.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4800,4875
2816,2724,HKhfkcgE0ag,,suturing,325.0,330.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4875,4950
2817,2724,HKhfkcgE0ag,,suturing,330.0,335.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HKhfkcgE0ag.mp4,https://www.youtube.com/watch?v=HKhfkcgE0ag&start=305,4950,5025
2818,2064,HP8pRJsWlGk,,suturing,79.0,84.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=79,1185,1260
2819,2062,HP8pRJsWlGk,,cutting,108.0,113.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=108,1620,1695
2820,2062,HP8pRJsWlGk,,cutting,113.0,118.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=108,1695,1770
2821,2063,HP8pRJsWlGk,,cutting,129.0,134.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=129,1935,2010
2822,2065,HP8pRJsWlGk,,suturing,630.0,635.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=630,9450,9525
2823,2066,HP8pRJsWlGk,,suturing,657.0,662.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=657,9855,9930
2824,2066,HP8pRJsWlGk,,suturing,662.0,667.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=657,9930,10005
2825,2067,HP8pRJsWlGk,,suturing,685.0,690.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HP8pRJsWlGk.mp4,https://www.youtube.com/watch?v=HP8pRJsWlGk&start=685,10275,10350
2826,714,HSXoe4PkkWI,tying,tying,20.0,25.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,300,375
2827,714,HSXoe4PkkWI,tying,tying,25.0,30.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,375,450
2828,714,HSXoe4PkkWI,tying,tying,30.0,35.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,450,525
2829,714,HSXoe4PkkWI,tying,tying,35.0,40.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,525,600
2830,714,HSXoe4PkkWI,tying,tying,40.0,45.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,600,675
2831,714,HSXoe4PkkWI,tying,tying,45.0,50.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,675,750
2832,714,HSXoe4PkkWI,tying,tying,50.0,55.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,750,825
2833,714,HSXoe4PkkWI,tying,tying,55.0,60.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,825,900
2834,714,HSXoe4PkkWI,tying,tying,60.0,65.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,900,975
2835,714,HSXoe4PkkWI,tying,tying,65.0,70.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,975,1050
2836,714,HSXoe4PkkWI,tying,tying,70.0,75.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,1050,1125
2837,714,HSXoe4PkkWI,tying,tying,75.0,80.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=20,1125,1200
2838,697,HSXoe4PkkWI,cutting,cutting,97.0,102.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1455,1530
2839,697,HSXoe4PkkWI,cutting,cutting,102.0,107.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1530,1605
2840,697,HSXoe4PkkWI,cutting,cutting,107.0,112.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1605,1680
2841,697,HSXoe4PkkWI,cutting,cutting,112.0,117.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1680,1755
2842,697,HSXoe4PkkWI,cutting,cutting,117.0,122.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1755,1830
2843,697,HSXoe4PkkWI,cutting,cutting,122.0,127.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=97,1830,1905
2844,698,HSXoe4PkkWI,cutting,cutting,157.0,162.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2355,2430
2845,698,HSXoe4PkkWI,cutting,cutting,162.0,167.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2430,2505
2846,698,HSXoe4PkkWI,cutting,cutting,167.0,172.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2505,2580
2847,698,HSXoe4PkkWI,cutting,cutting,172.0,177.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2580,2655
2848,698,HSXoe4PkkWI,cutting,cutting,177.0,182.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2655,2730
2849,698,HSXoe4PkkWI,cutting,cutting,182.0,187.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=157,2730,2805
2850,699,HSXoe4PkkWI,cutting,cutting,194.0,199.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=194,2910,2985
2851,699,HSXoe4PkkWI,cutting,cutting,199.0,204.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=194,2985,3060
2852,699,HSXoe4PkkWI,cutting,cutting,204.0,209.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=194,3060,3135
2853,699,HSXoe4PkkWI,cutting,cutting,209.0,214.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=194,3135,3210
2854,699,HSXoe4PkkWI,cutting,cutting,214.0,219.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=194,3210,3285
2855,700,HSXoe4PkkWI,cutting,cutting,227.0,232.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3405,3480
2856,700,HSXoe4PkkWI,cutting,cutting,232.0,237.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3480,3555
2857,700,HSXoe4PkkWI,cutting,cutting,237.0,242.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3555,3630
2858,700,HSXoe4PkkWI,cutting,cutting,242.0,247.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3630,3705
2859,700,HSXoe4PkkWI,cutting,cutting,247.0,252.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3705,3780
2860,700,HSXoe4PkkWI,cutting,cutting,252.0,257.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3780,3855
2861,700,HSXoe4PkkWI,cutting,cutting,257.0,262.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3855,3930
2862,700,HSXoe4PkkWI,cutting,cutting,262.0,267.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,3930,4005
2863,700,HSXoe4PkkWI,cutting,cutting,267.0,272.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=227,4005,4080
2864,715,HSXoe4PkkWI,tying,tying,277.0,282.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=277,4155,4230
2865,715,HSXoe4PkkWI,tying,tying,282.0,287.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=277,4230,4305
2866,715,HSXoe4PkkWI,tying,tying,287.0,292.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=277,4305,4380
2867,715,HSXoe4PkkWI,tying,tying,292.0,297.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=277,4380,4455
2868,715,HSXoe4PkkWI,tying,tying,297.0,302.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=277,4455,4530
2869,701,HSXoe4PkkWI,cutting,cutting,303.0,308.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=303,4545,4620
2870,701,HSXoe4PkkWI,cutting,cutting,308.0,313.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=303,4620,4695
2871,733,HSXoe4PkkWI,suturing,suturing,317.0,322.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=317,4755,4830
2872,702,HSXoe4PkkWI,cutting,cutting,338.0,343.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5070,5145
2873,702,HSXoe4PkkWI,cutting,cutting,343.0,348.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5145,5220
2874,702,HSXoe4PkkWI,cutting,cutting,348.0,353.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5220,5295
2875,702,HSXoe4PkkWI,cutting,cutting,353.0,358.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5295,5370
2876,702,HSXoe4PkkWI,cutting,cutting,358.0,363.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5370,5445
2877,702,HSXoe4PkkWI,cutting,cutting,363.0,368.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5445,5520
2878,702,HSXoe4PkkWI,cutting,cutting,368.0,373.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5520,5595
2879,702,HSXoe4PkkWI,cutting,cutting,373.0,378.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=338,5595,5670
2880,716,HSXoe4PkkWI,,tying,416.0,421.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=416,6240,6315
2881,734,HSXoe4PkkWI,,suturing,425.0,430.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=425,6375,6450
2882,717,HSXoe4PkkWI,tying,tying,431.0,436.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=431,6465,6540
2883,717,HSXoe4PkkWI,tying,tying,436.0,441.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=431,6540,6615
2884,717,HSXoe4PkkWI,tying,tying,441.0,446.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=431,6615,6690
2885,717,HSXoe4PkkWI,tying,tying,446.0,451.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=431,6690,6765
2886,717,HSXoe4PkkWI,tying,tying,451.0,456.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=431,6765,6840
2887,704,HSXoe4PkkWI,cutting,cutting,470.0,475.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=470,7050,7125
2888,704,HSXoe4PkkWI,cutting,cutting,475.0,480.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=470,7125,7200
2889,704,HSXoe4PkkWI,cutting,cutting,480.0,485.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=470,7200,7275
2890,718,HSXoe4PkkWI,tying,tying,489.0,494.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=489,7335,7410
2891,718,HSXoe4PkkWI,tying,tying,494.0,499.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=489,7410,7485
2892,735,HSXoe4PkkWI,,suturing,519.0,524.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=519,7785,7860
2893,705,HSXoe4PkkWI,cutting,cutting,545.0,550.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=545,8175,8250
2894,705,HSXoe4PkkWI,cutting,cutting,550.0,555.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=545,8250,8325
2895,705,HSXoe4PkkWI,cutting,cutting,555.0,560.0,5,https://marvl-surgery.s3.amazonaws.com/videos/HSXoe4PkkWI.mp4,https://www.youtube.com/watch?v=HSXoe4PkkWI&start=545,8325,8400
