,Unnamed: 0,Unnamed: 0.1,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,start_frame,end_frame,labeler_3
7938,7938,7938,GT-FLlE95KU,cutting,background,1095.0,1100.0,5,16425,16500,background
7939,7939,7939,GT-FLlE95KU,cutting,background,1100.0,1105.0,5,16500,16575,background
7940,7940,7940,GT-FLlE95KU,cutting,background,1105.0,1110.0,5,16575,16650,background
7941,7941,7941,GT-FLlE95KU,cutting,background,1110.0,1115.0,5,16650,16725,background
7942,7942,7942,GT-FLlE95KU,background,background,1115.0,1120.0,5,16725,16800,
7943,7943,7943,GT-FLlE95KU,cutting,background,1120.0,1125.0,5,16800,16875,background
7944,7944,7944,GT-FLlE95KU,suturing,background,1125.0,1130.0,5,16875,16950,suturing
7945,7945,7945,GT-FLlE95KU,tying,background,1130.0,1135.0,5,16950,17025,tying
7946,7946,7946,GT-FLlE95KU,tying,background,1135.0,1140.0,5,17025,17100,tying
7947,7947,7947,GT-FLlE95KU,tying,background,1140.0,1145.0,5,17100,17175,tying
7948,7948,7948,GT-FLlE95KU,tying,background,1145.0,1150.0,5,17175,17250,tying
7949,7949,7949,GT-FLlE95KU,tying,background,1150.0,1155.0,5,17250,17325,tying
7950,7950,7950,GT-FLlE95KU,tying,background,1155.0,1160.0,5,17325,17400,tying
7951,7951,7951,GT-FLlE95KU,suturing,background,1160.0,1165.0,5,17400,17475,suturing
7952,7952,7952,GT-FLlE95KU,suturing,background,1165.0,1170.0,5,17475,17550,suturing
7953,7953,7953,GT-FLlE95KU,suturing,background,1170.0,1175.0,5,17550,17625,suturing
7954,7954,7954,GT-FLlE95KU,suturing,background,1175.0,1180.0,5,17625,17700,suturing
7955,7955,7955,GT-FLlE95KU,tying,background,1180.0,1185.0,5,17700,17775,background
7956,7956,7956,GT-FLlE95KU,suturing,background,1185.0,1190.0,5,17775,17850,suturing
7957,7957,7957,GT-FLlE95KU,suturing,background,1190.0,1195.0,5,17850,17925,suturing
7958,7958,7958,GT-FLlE95KU,tying,background,1195.0,1200.0,5,17925,18000,tying
7959,7959,7959,GT-FLlE95KU,tying,background,1200.0,1205.0,5,18000,18075,tying
7960,7960,7960,GT-FLlE95KU,tying,background,1205.0,1210.0,5,18075,18150,tying
7961,7961,7961,GT-FLlE95KU,tying,background,1210.0,1215.0,5,18150,18225,tying
7962,7962,7962,GT-FLlE95KU,tying,background,1215.0,1220.0,5,18225,18300,tying
7963,7963,7963,GT-FLlE95KU,tying,background,1220.0,1225.0,5,18300,18375,tying
7964,7964,7964,GT-FLlE95KU,tying,background,1225.0,1230.0,5,18375,18450,tying
7965,7965,7965,GT-FLlE95KU,tying,background,1230.0,1235.0,5,18450,18525,tying
7966,7966,7966,GT-FLlE95KU,tying,background,1235.0,1240.0,5,18525,18600,tying
7967,7967,7967,GT-FLlE95KU,tying,background,1240.0,1245.0,5,18600,18675,tying
7968,7968,7968,GT-FLlE95KU,tying,background,1245.0,1250.0,5,18675,18750,tying
7969,7969,7969,GT-FLlE95KU,tying,background,1250.0,1255.0,5,18750,18825,tying
7970,7970,7970,GT-FLlE95KU,tying,background,1255.0,1260.0,5,18825,18900,tying
7971,7971,7971,GT-FLlE95KU,suturing,background,1260.0,1265.0,5,18900,18975,suturing
7972,7972,7972,GT-FLlE95KU,suturing,background,1265.0,1270.0,5,18975,19050,suturing
7973,7973,7973,GT-FLlE95KU,suturing,background,1270.0,1275.0,5,19050,19125,suturing
7974,7974,7974,GT-FLlE95KU,suturing,background,1275.0,1280.0,5,19125,19200,suturing
7975,7975,7975,GT-FLlE95KU,suturing,background,1280.0,1285.0,5,19200,19275,suturing
7976,7976,7976,GT-FLlE95KU,suturing,background,1285.0,1290.0,5,19275,19350,suturing
7977,7977,7977,GT-FLlE95KU,suturing,background,1290.0,1295.0,5,19350,19425,suturing
7978,7978,7978,GT-FLlE95KU,suturing,background,1295.0,1300.0,5,19425,19500,suturing
7979,7979,7979,GT-FLlE95KU,suturing,background,1300.0,1305.0,5,19500,19575,suturing
7980,7980,7980,GT-FLlE95KU,suturing,background,1305.0,1310.0,5,19575,19650,suturing
7981,7981,7981,GT-FLlE95KU,tying,background,1310.0,1315.0,5,19650,19725,tying
7982,7982,7982,GT-FLlE95KU,tying,background,1315.0,1320.0,5,19725,19800,tying
7983,7983,7983,GkKGPN4gado,background,background,0.0,5.0,5,0,75,
7984,7984,7984,GkKGPN4gado,cutting,cutting,7.0,12.0,5,105,180,
7985,7985,7985,GkKGPN4gado,cutting,cutting,12.0,17.0,5,180,255,
7986,7986,7986,GkKGPN4gado,cutting,cutting,17.0,22.0,5,255,330,
7987,7987,7987,GkKGPN4gado,cutting,cutting,22.0,27.0,5,330,405,
7988,7988,7988,GkKGPN4gado,cutting,cutting,27.0,32.0,5,405,480,
7989,7989,7989,GkKGPN4gado,cutting,cutting,32.0,37.0,5,480,555,
7990,7990,7990,GkKGPN4gado,cutting,cutting,37.0,42.0,5,555,630,
7991,7991,7991,GkKGPN4gado,cutting,cutting,42.0,47.0,5,630,705,
7992,7992,7992,GkKGPN4gado,cutting,cutting,47.0,52.0,5,705,780,
7993,7993,7993,GkKGPN4gado,cutting,cutting,52.0,57.0,5,780,855,
7994,7994,7994,GkKGPN4gado,cutting,cutting,57.0,62.0,5,855,930,
7995,7995,7995,GkKGPN4gado,cutting,cutting,62.0,67.0,5,930,1005,
7996,7996,7996,GkKGPN4gado,cutting,cutting,67.0,72.0,5,1005,1080,
7997,7997,7997,GkKGPN4gado,cutting,cutting,72.0,77.0,5,1080,1155,
7998,7998,7998,GkKGPN4gado,cutting,cutting,77.0,82.0,5,1155,1230,
7999,7999,7999,GkKGPN4gado,cutting,cutting,82.0,87.0,5,1230,1305,
8000,8000,8000,GkKGPN4gado,cutting,cutting,87.0,92.0,5,1305,1380,
8001,8001,8001,GkKGPN4gado,cutting,cutting,92.0,97.0,5,1380,1455,
8002,8002,8002,GkKGPN4gado,cutting,cutting,97.0,102.0,5,1455,1530,
8003,8003,8003,GkKGPN4gado,cutting,cutting,102.0,107.0,5,1530,1605,
8004,8004,8004,GkKGPN4gado,cutting,cutting,107.0,112.0,5,1605,1680,
8005,8005,8005,GkKGPN4gado,cutting,cutting,112.0,117.0,5,1680,1755,
8006,8006,8006,GkKGPN4gado,cutting,cutting,117.0,122.0,5,1755,1830,
8007,8007,8007,GkKGPN4gado,background,background,124.0,129.0,5,1860,1935,
8008,8008,8008,GkKGPN4gado,background,background,129.0,134.0,5,1935,2010,
8009,8009,8009,GkKGPN4gado,suturing,suturing,134.0,139.0,5,2010,2085,
8010,8010,8010,GkKGPN4gado,suturing,background,139.0,144.0,5,2085,2160,background
8011,8011,8011,GkKGPN4gado,tying,tying,146.0,151.0,5,2190,2265,
8012,8012,8012,GkKGPN4gado,tying,tying,151.0,156.0,5,2265,2340,
8013,8013,8013,GkKGPN4gado,tying,tying,156.0,161.0,5,2340,2415,
8014,8014,8014,GkKGPN4gado,tying,tying,161.0,166.0,5,2415,2490,
8015,8015,8015,GkKGPN4gado,suturing,suturing,167.0,172.0,5,2505,2580,
8016,8016,8016,GkKGPN4gado,suturing,suturing,172.0,177.0,5,2580,2655,
8017,8017,8017,GkKGPN4gado,suturing,suturing,177.0,182.0,5,2655,2730,
8018,8018,8018,GkKGPN4gado,suturing,suturing,182.0,187.0,5,2730,2805,
8019,8019,8019,GkKGPN4gado,suturing,suturing,187.0,192.0,5,2805,2880,
8020,8020,8020,GkKGPN4gado,none,suturing,197.0,202.0,5,2955,3030,
8021,8021,8021,GkKGPN4gado,none,suturing,202.0,207.0,5,3030,3105,
8022,8022,8022,GkKGPN4gado,suturing,suturing,209.0,214.0,5,3135,3210,
8023,8023,8023,GkKGPN4gado,suturing,suturing,214.0,219.0,5,3210,3285,
8024,8024,8024,GkKGPN4gado,suturing,suturing,219.0,224.0,5,3285,3360,
8025,8025,8025,GkKGPN4gado,suturing,suturing,224.0,229.0,5,3360,3435,
8026,8026,8026,GkKGPN4gado,suturing,suturing,229.0,234.0,5,3435,3510,
8027,8027,8027,GkKGPN4gado,tying,background,235.0,240.0,5,3525,3600,background
8028,8028,8028,GkKGPN4gado,cutting,cutting,240.0,245.0,5,3600,3675,
8029,8029,8029,GkKGPN4gado,cutting,cutting,245.0,250.0,5,3675,3750,
8030,8030,8030,GkKGPN4gado,cutting,cutting,250.0,255.0,5,3750,3825,
8031,8031,8031,GkKGPN4gado,background,background,258.0,263.0,5,3870,3945,
8032,8032,8032,GkKGPN4gado,background,background,263.0,268.0,5,3945,4020,
8033,8033,8033,GkKGPN4gado,background,background,268.0,273.0,5,4020,4095,
8034,8034,8034,GkKGPN4gado,background,background,273.0,278.0,5,4095,4170,
8035,8035,8035,GwHruH8trhg,cutting,background,4.0,9.0,5,60,135,background
8036,8036,8036,GwHruH8trhg,cutting,background,9.0,14.0,5,135,210,background
8037,8037,8037,GwHruH8trhg,cutting,background,14.0,19.0,5,210,285,background
8038,8038,8038,GwHruH8trhg,cutting,background,19.0,24.0,5,285,360,background
8039,8039,8039,GwHruH8trhg,cutting,background,24.0,29.0,5,360,435,background
8040,8040,8040,GwHruH8trhg,cutting,background,29.0,34.0,5,435,510,background
8041,8041,8041,GwHruH8trhg,cutting,background,34.0,39.0,5,510,585,background
8042,8042,8042,GwHruH8trhg,cutting,background,39.0,44.0,5,585,660,background
8043,8043,8043,GwHruH8trhg,cutting,background,44.0,49.0,5,660,735,background
8044,8044,8044,GwHruH8trhg,background,background,49.0,54.0,5,735,810,
8045,8045,8045,GwHruH8trhg,background,background,54.0,59.0,5,810,885,
8046,8046,8046,GwHruH8trhg,background,background,59.0,64.0,5,885,960,
8047,8047,8047,GwHruH8trhg,background,background,64.0,69.0,5,960,1035,
8048,8048,8048,GwHruH8trhg,background,background,69.0,74.0,5,1035,1110,
8049,8049,8049,GwHruH8trhg,background,background,74.0,79.0,5,1110,1185,
8050,8050,8050,GwHruH8trhg,background,background,79.0,84.0,5,1185,1260,
8051,8051,8051,GwHruH8trhg,background,background,84.0,89.0,5,1260,1335,
8052,8052,8052,GwHruH8trhg,tying,background,94.0,99.0,5,1410,1485,tying
8053,8053,8053,GwHruH8trhg,tying,tying,99.0,104.0,5,1485,1560,
8054,8054,8054,GwHruH8trhg,cutting,background,104.0,109.0,5,1560,1635,background
8055,8055,8055,GwHruH8trhg,suturing,suturing,111.0,116.0,5,1665,1740,
8056,8056,8056,GwHruH8trhg,suturing,suturing,116.0,121.0,5,1740,1815,
8057,8057,8057,GwHruH8trhg,suturing,background,125.0,130.0,5,1875,1950,suturing
8058,8058,8058,GwHruH8trhg,suturing,background,130.0,135.0,5,1950,2025,suturing
8059,8059,8059,GwHruH8trhg,background,background,135.0,140.0,5,2025,2100,
8060,8060,8060,GwHruH8trhg,cutting,background,140.0,145.0,5,2100,2175,background
8061,8061,8061,GwHruH8trhg,cutting,background,145.0,150.0,5,2175,2250,background
8062,8062,8062,GwHruH8trhg,cutting,background,150.0,155.0,5,2250,2325,background
8063,8063,8063,GwHruH8trhg,cutting,background,155.0,160.0,5,2325,2400,background
8064,8064,8064,GwHruH8trhg,cutting,background,160.0,165.0,5,2400,2475,background
8065,8065,8065,GwHruH8trhg,background,background,165.0,170.0,5,2475,2550,
8066,8066,8066,GwHruH8trhg,background,background,170.0,175.0,5,2550,2625,
8067,8067,8067,GwHruH8trhg,background,background,175.0,180.0,5,2625,2700,
8068,8068,8068,GwHruH8trhg,background,background,180.0,185.0,5,2700,2775,
8069,8069,8069,GwHruH8trhg,suturing,suturing,185.0,190.0,5,2775,2850,
8070,8070,8070,GwHruH8trhg,suturing,suturing,190.0,195.0,5,2850,2925,
8071,8071,8071,GwHruH8trhg,suturing,suturing,195.0,200.0,5,2925,3000,
8072,8072,8072,GwHruH8trhg,suturing,background,202.0,207.0,5,3030,3105,suturing
8073,8073,8073,GwHruH8trhg,tying,tying,209.0,214.0,5,3135,3210,
8074,8074,8074,GwHruH8trhg,tying,tying,214.0,219.0,5,3210,3285,
8075,8075,8075,GwHruH8trhg,tying,background,220.0,225.0,5,3300,3375,tying
8076,8076,8076,GwHruH8trhg,tying,background,225.0,230.0,5,3375,3450,tying
8077,8077,8077,GwHruH8trhg,background,background,230.0,235.0,5,3450,3525,
8078,8078,8078,GwHruH8trhg,suturing,background,235.0,240.0,5,3525,3600,background
8079,8079,8079,GwHruH8trhg,suturing,suturing,240.0,245.0,5,3600,3675,
8080,8080,8080,GwHruH8trhg,suturing,suturing,245.0,250.0,5,3675,3750,
8081,8081,8081,GwHruH8trhg,suturing,suturing,250.0,255.0,5,3750,3825,
8082,8082,8082,GwHruH8trhg,suturing,suturing,255.0,260.0,5,3825,3900,
8083,8083,8083,GwHruH8trhg,suturing,suturing,260.0,265.0,5,3900,3975,
8084,8084,8084,GwHruH8trhg,suturing,background,268.0,273.0,5,4020,4095,background
8085,8085,8085,GwHruH8trhg,suturing,suturing,273.0,278.0,5,4095,4170,
8086,8086,8086,GwHruH8trhg,suturing,suturing,278.0,283.0,5,4170,4245,
8087,8087,8087,GwHruH8trhg,suturing,suturing,285.0,290.0,5,4275,4350,
8088,8088,8088,GwHruH8trhg,suturing,suturing,290.0,295.0,5,4350,4425,
8089,8089,8089,GwHruH8trhg,suturing,suturing,295.0,300.0,5,4425,4500,
8090,8090,8090,GwHruH8trhg,suturing,suturing,300.0,305.0,5,4500,4575,
8091,8091,8091,GwHruH8trhg,suturing,suturing,305.0,310.0,5,4575,4650,
8092,8092,8092,GwHruH8trhg,tying,tying,315.0,320.0,5,4725,4800,
8093,8093,8093,GwHruH8trhg,tying,tying,320.0,325.0,5,4800,4875,
8094,8094,8094,GwHruH8trhg,tying,tying,325.0,330.0,5,4875,4950,
8095,8095,8095,HKhfkcgE0ag,background,background,0.0,5.0,5,0,75,
8096,8096,8096,HKhfkcgE0ag,background,background,5.0,10.0,5,75,150,
8097,8097,8097,HKhfkcgE0ag,background,background,10.0,15.0,5,150,225,
8098,8098,8098,HKhfkcgE0ag,background,background,15.0,20.0,5,225,300,
8099,8099,8099,HKhfkcgE0ag,background,background,20.0,25.0,5,300,375,
8100,8100,8100,HKhfkcgE0ag,background,background,25.0,30.0,5,375,450,
8101,8101,8101,HKhfkcgE0ag,background,background,30.0,35.0,5,450,525,
8102,8102,8102,HKhfkcgE0ag,background,background,35.0,40.0,5,525,600,
8103,8103,8103,HKhfkcgE0ag,background,background,40.0,45.0,5,600,675,
8104,8104,8104,HKhfkcgE0ag,background,background,45.0,50.0,5,675,750,
8105,8105,8105,HKhfkcgE0ag,background,background,50.0,55.0,5,750,825,
8106,8106,8106,HKhfkcgE0ag,background,background,55.0,60.0,5,825,900,
8107,8107,8107,HKhfkcgE0ag,background,background,60.0,65.0,5,900,975,
8108,8108,8108,HKhfkcgE0ag,background,background,65.0,70.0,5,975,1050,
8109,8109,8109,HKhfkcgE0ag,cutting,cutting,70.0,75.0,5,1050,1125,
8110,8110,8110,HKhfkcgE0ag,cutting,background,79.0,84.0,5,1185,1260,background
8111,8111,8111,HKhfkcgE0ag,cutting,background,84.0,89.0,5,1260,1335,background
8112,8112,8112,HKhfkcgE0ag,cutting,background,89.0,94.0,5,1335,1410,background
8113,8113,8113,HKhfkcgE0ag,cutting,background,94.0,99.0,5,1410,1485,background
8114,8114,8114,HKhfkcgE0ag,cutting,background,99.0,104.0,5,1485,1560,background
8115,8115,8115,HKhfkcgE0ag,cutting,background,104.0,109.0,5,1560,1635,background
8116,8116,8116,HKhfkcgE0ag,cutting,background,109.0,114.0,5,1635,1710,background
8117,8117,8117,HKhfkcgE0ag,cutting,background,114.0,119.0,5,1710,1785,background
8118,8118,8118,HKhfkcgE0ag,cutting,background,119.0,124.0,5,1785,1860,background
8119,8119,8119,HKhfkcgE0ag,cutting,background,124.0,129.0,5,1860,1935,background
8120,8120,8120,HKhfkcgE0ag,background,background,129.0,134.0,5,1935,2010,
8121,8121,8121,HKhfkcgE0ag,background,background,134.0,139.0,5,2010,2085,
8122,8122,8122,HKhfkcgE0ag,cutting,background,139.0,144.0,5,2085,2160,background
8123,8123,8123,HKhfkcgE0ag,cutting,background,144.0,149.0,5,2160,2235,background
8124,8124,8124,HKhfkcgE0ag,cutting,background,149.0,154.0,5,2235,2310,background
8125,8125,8125,HKhfkcgE0ag,cutting,background,154.0,159.0,5,2310,2385,background
8126,8126,8126,HKhfkcgE0ag,cutting,background,159.0,164.0,5,2385,2460,background
8127,8127,8127,HKhfkcgE0ag,cutting,background,164.0,169.0,5,2460,2535,background
8128,8128,8128,HKhfkcgE0ag,cutting,background,169.0,174.0,5,2535,2610,background
8129,8129,8129,HKhfkcgE0ag,cutting,background,174.0,179.0,5,2610,2685,background
8130,8130,8130,HKhfkcgE0ag,cutting,cutting,180.0,185.0,5,2700,2775,
8131,8131,8131,HKhfkcgE0ag,cutting,background,188.0,193.0,5,2820,2895,background
8132,8132,8132,HKhfkcgE0ag,background,background,193.0,198.0,5,2895,2970,
8133,8133,8133,HKhfkcgE0ag,cutting,background,198.0,203.0,5,2970,3045,background
8134,8134,8134,HKhfkcgE0ag,cutting,background,203.0,208.0,5,3045,3120,background
8135,8135,8135,HKhfkcgE0ag,cutting,background,208.0,213.0,5,3120,3195,background
8136,8136,8136,HKhfkcgE0ag,background,background,213.0,218.0,5,3195,3270,
8137,8137,8137,HKhfkcgE0ag,tying,tying,222.0,227.0,5,3330,3405,
8138,8138,8138,HKhfkcgE0ag,tying,tying,227.0,232.0,5,3405,3480,
8139,8139,8139,HKhfkcgE0ag,tying,tying,232.0,237.0,5,3480,3555,
8140,8140,8140,HKhfkcgE0ag,suturing,background,241.0,246.0,5,3615,3690,tying
8141,8141,8141,HKhfkcgE0ag,suturing,background,246.0,251.0,5,3690,3765,tying
8142,8142,8142,HKhfkcgE0ag,suturing,suturing,253.0,258.0,5,3795,3870,
8143,8143,8143,HKhfkcgE0ag,tying,tying,262.0,267.0,5,3930,4005,
8144,8144,8144,HKhfkcgE0ag,tying,tying,267.0,272.0,5,4005,4080,
8145,8145,8145,HKhfkcgE0ag,tying,tying,272.0,277.0,5,4080,4155,
8146,8146,8146,HKhfkcgE0ag,tying,tying,277.0,282.0,5,4155,4230,
8147,8147,8147,HKhfkcgE0ag,tying,tying,282.0,287.0,5,4230,4305,
8148,8148,8148,HKhfkcgE0ag,tying,tying,291.0,296.0,5,4365,4440,
8149,8149,8149,HKhfkcgE0ag,tying,tying,296.0,301.0,5,4440,4515,
8150,8150,8150,HKhfkcgE0ag,suturing,suturing,305.0,310.0,5,4575,4650,
8151,8151,8151,HKhfkcgE0ag,suturing,suturing,310.0,315.0,5,4650,4725,
8152,8152,8152,HKhfkcgE0ag,suturing,suturing,315.0,320.0,5,4725,4800,
8153,8153,8153,HKhfkcgE0ag,suturing,suturing,320.0,325.0,5,4800,4875,
8154,8154,8154,HKhfkcgE0ag,suturing,suturing,325.0,330.0,5,4875,4950,
8155,8155,8155,HKhfkcgE0ag,suturing,suturing,330.0,335.0,5,4950,5025,
8156,8156,8156,HKhfkcgE0ag,suturing,background,335.0,340.0,5,5025,5100,suturing
8157,8157,8157,HKhfkcgE0ag,tying,background,340.0,345.0,5,5100,5175,background
8158,8158,8158,HKhfkcgE0ag,tying,background,345.0,350.0,5,5175,5250,background
8159,8159,8159,HKhfkcgE0ag,background,background,350.0,355.0,5,5250,5325,
8160,8160,8160,HKhfkcgE0ag,background,background,355.0,360.0,5,5325,5400,
8161,8161,8161,HKhfkcgE0ag,background,background,360.0,365.0,5,5400,5475,
8162,8162,8162,HKhfkcgE0ag,background,background,365.0,370.0,5,5475,5550,
8163,8163,8163,HKhfkcgE0ag,background,background,370.0,375.0,5,5550,5625,
8164,8164,8164,HP8pRJsWlGk,background,background,0.0,5.0,5,0,75,
8165,8165,8165,HP8pRJsWlGk,background,background,5.0,10.0,5,75,150,
8166,8166,8166,HP8pRJsWlGk,background,background,10.0,15.0,5,150,225,
8167,8167,8167,HP8pRJsWlGk,background,background,15.0,20.0,5,225,300,
8168,8168,8168,HP8pRJsWlGk,background,background,20.0,25.0,5,300,375,
8169,8169,8169,HP8pRJsWlGk,background,background,25.0,30.0,5,375,450,
8170,8170,8170,HP8pRJsWlGk,background,background,30.0,35.0,5,450,525,
8171,8171,8171,HP8pRJsWlGk,background,background,35.0,40.0,5,525,600,
8172,8172,8172,HP8pRJsWlGk,background,background,40.0,45.0,5,600,675,
8173,8173,8173,HP8pRJsWlGk,background,background,45.0,50.0,5,675,750,
8174,8174,8174,HP8pRJsWlGk,background,background,50.0,55.0,5,750,825,
8175,8175,8175,HP8pRJsWlGk,background,background,55.0,60.0,5,825,900,
8176,8176,8176,HP8pRJsWlGk,suturing,background,60.0,65.0,5,900,975,tying
8177,8177,8177,HP8pRJsWlGk,suturing,background,65.0,70.0,5,975,1050,tying
8178,8178,8178,HP8pRJsWlGk,suturing,background,70.0,75.0,5,1050,1125,tying
8179,8179,8179,HP8pRJsWlGk,suturing,suturing,79.0,84.0,5,1185,1260,
8180,8180,8180,HP8pRJsWlGk,tying,background,84.0,89.0,5,1260,1335,tying
8181,8181,8181,HP8pRJsWlGk,tying,background,89.0,94.0,5,1335,1410,tying
8182,8182,8182,HP8pRJsWlGk,tying,background,94.0,99.0,5,1410,1485,tying
8183,8183,8183,HP8pRJsWlGk,tying,background,99.0,104.0,5,1485,1560,tying
8184,8184,8184,HP8pRJsWlGk,cutting,cutting,108.0,113.0,5,1620,1695,
8185,8185,8185,HP8pRJsWlGk,cutting,cutting,113.0,118.0,5,1695,1770,
8186,8186,8186,HP8pRJsWlGk,cutting,background,122.0,127.0,5,1830,1905,cutting
8187,8187,8187,HP8pRJsWlGk,cutting,cutting,129.0,134.0,5,1935,2010,
8188,8188,8188,HP8pRJsWlGk,cutting,background,137.0,142.0,5,2055,2130,cutting
8189,8189,8189,HP8pRJsWlGk,background,background,142.0,147.0,5,2130,2205,
8190,8190,8190,HP8pRJsWlGk,background,background,147.0,152.0,5,2205,2280,
8191,8191,8191,HP8pRJsWlGk,cutting,background,152.0,157.0,5,2280,2355,background
8192,8192,8192,HP8pRJsWlGk,cutting,background,157.0,162.0,5,2355,2430,background
8193,8193,8193,HP8pRJsWlGk,cutting,background,162.0,167.0,5,2430,2505,background
8194,8194,8194,HP8pRJsWlGk,background,background,167.0,172.0,5,2505,2580,
8195,8195,8195,HP8pRJsWlGk,background,background,172.0,177.0,5,2580,2655,
8196,8196,8196,HP8pRJsWlGk,cutting,background,177.0,182.0,5,2655,2730,background
8197,8197,8197,HP8pRJsWlGk,cutting,background,182.0,187.0,5,2730,2805,background
8198,8198,8198,HP8pRJsWlGk,cutting,background,187.0,192.0,5,2805,2880,background
8199,8199,8199,HP8pRJsWlGk,cutting,background,192.0,197.0,5,2880,2955,background
8200,8200,8200,HP8pRJsWlGk,cutting,background,197.0,202.0,5,2955,3030,background
8201,8201,8201,HP8pRJsWlGk,cutting,background,202.0,207.0,5,3030,3105,background
8202,8202,8202,HP8pRJsWlGk,cutting,background,207.0,212.0,5,3105,3180,background
8203,8203,8203,HP8pRJsWlGk,cutting,background,212.0,217.0,5,3180,3255,background
8204,8204,8204,HP8pRJsWlGk,cutting,background,217.0,222.0,5,3255,3330,background
8205,8205,8205,HP8pRJsWlGk,background,background,222.0,227.0,5,3330,3405,
8206,8206,8206,HP8pRJsWlGk,cutting,background,227.0,232.0,5,3405,3480,cutting
8207,8207,8207,HP8pRJsWlGk,cutting,background,232.0,237.0,5,3480,3555,cutting
8208,8208,8208,HP8pRJsWlGk,cutting,background,237.0,242.0,5,3555,3630,cutting
8209,8209,8209,HP8pRJsWlGk,cutting,background,242.0,247.0,5,3630,3705,cutting
8210,8210,8210,HP8pRJsWlGk,cutting,background,247.0,252.0,5,3705,3780,cutting
8211,8211,8211,HP8pRJsWlGk,cutting,background,252.0,257.0,5,3780,3855,cutting
8212,8212,8212,HP8pRJsWlGk,cutting,background,257.0,262.0,5,3855,3930,cutting
8213,8213,8213,HP8pRJsWlGk,cutting,background,262.0,267.0,5,3930,4005,cutting
8214,8214,8214,HP8pRJsWlGk,cutting,background,267.0,272.0,5,4005,4080,cutting
8215,8215,8215,HP8pRJsWlGk,cutting,background,272.0,277.0,5,4080,4155,cutting
8216,8216,8216,HP8pRJsWlGk,cutting,background,277.0,282.0,5,4155,4230,cutting
8217,8217,8217,HP8pRJsWlGk,cutting,background,282.0,287.0,5,4230,4305,cutting
8218,8218,8218,HP8pRJsWlGk,cutting,background,287.0,292.0,5,4305,4380,cutting
8219,8219,8219,HP8pRJsWlGk,cutting,background,292.0,297.0,5,4380,4455,cutting
8220,8220,8220,HP8pRJsWlGk,cutting,background,297.0,302.0,5,4455,4530,cutting
8221,8221,8221,HP8pRJsWlGk,cutting,background,302.0,307.0,5,4530,4605,cutting
8222,8222,8222,HP8pRJsWlGk,cutting,background,307.0,312.0,5,4605,4680,cutting
8223,8223,8223,HP8pRJsWlGk,cutting,background,312.0,317.0,5,4680,4755,cutting
8224,8224,8224,HP8pRJsWlGk,cutting,background,317.0,322.0,5,4755,4830,cutting
8225,8225,8225,HP8pRJsWlGk,cutting,background,322.0,327.0,5,4830,4905,cutting
8226,8226,8226,HP8pRJsWlGk,cutting,background,327.0,332.0,5,4905,4980,cutting
8227,8227,8227,HP8pRJsWlGk,cutting,background,332.0,337.0,5,4980,5055,cutting
8228,8228,8228,HP8pRJsWlGk,cutting,background,337.0,342.0,5,5055,5130,cutting
8229,8229,8229,HP8pRJsWlGk,cutting,background,342.0,347.0,5,5130,5205,cutting
8230,8230,8230,HP8pRJsWlGk,cutting,background,347.0,352.0,5,5205,5280,cutting
8231,8231,8231,HP8pRJsWlGk,cutting,background,352.0,357.0,5,5280,5355,cutting
8232,8232,8232,HP8pRJsWlGk,cutting,background,357.0,362.0,5,5355,5430,cutting
8233,8233,8233,HP8pRJsWlGk,cutting,background,362.0,367.0,5,5430,5505,cutting
8234,8234,8234,HP8pRJsWlGk,cutting,background,367.0,372.0,5,5505,5580,cutting
8235,8235,8235,HP8pRJsWlGk,cutting,background,372.0,377.0,5,5580,5655,cutting
8236,8236,8236,HP8pRJsWlGk,cutting,background,377.0,382.0,5,5655,5730,cutting
8237,8237,8237,HP8pRJsWlGk,cutting,background,382.0,387.0,5,5730,5805,cutting
8238,8238,8238,HP8pRJsWlGk,cutting,background,387.0,392.0,5,5805,5880,cutting
8239,8239,8239,HP8pRJsWlGk,cutting,background,392.0,397.0,5,5880,5955,cutting
8240,8240,8240,HP8pRJsWlGk,cutting,background,397.0,402.0,5,5955,6030,cutting
8241,8241,8241,HP8pRJsWlGk,cutting,background,402.0,407.0,5,6030,6105,cutting
8242,8242,8242,HP8pRJsWlGk,cutting,background,407.0,412.0,5,6105,6180,cutting
8243,8243,8243,HP8pRJsWlGk,cutting,background,412.0,417.0,5,6180,6255,cutting
8244,8244,8244,HP8pRJsWlGk,cutting,background,417.0,422.0,5,6255,6330,cutting
8245,8245,8245,HP8pRJsWlGk,cutting,background,422.0,427.0,5,6330,6405,cutting
8246,8246,8246,HP8pRJsWlGk,cutting,background,427.0,432.0,5,6405,6480,cutting
8247,8247,8247,HP8pRJsWlGk,cutting,background,432.0,437.0,5,6480,6555,cutting
8248,8248,8248,HP8pRJsWlGk,cutting,background,437.0,442.0,5,6555,6630,cutting
8249,8249,8249,HP8pRJsWlGk,cutting,background,442.0,447.0,5,6630,6705,cutting
8250,8250,8250,HP8pRJsWlGk,cutting,background,447.0,452.0,5,6705,6780,cutting
8251,8251,8251,HP8pRJsWlGk,background,background,452.0,457.0,5,6780,6855,
8252,8252,8252,HP8pRJsWlGk,background,background,457.0,462.0,5,6855,6930,
8253,8253,8253,HP8pRJsWlGk,background,background,462.0,467.0,5,6930,7005,
